transaction_id,timestamp,customer_id,account_id,transaction_type,transaction_amount,currency,merchant_name,merchant_category,transaction_status,fraud_flag,payment_method,location,foreign_transaction,transaction_fee
8d268bb2-d7e4-40ff-85ac-ab05e7c2cd73,2024-01-17 03:07:37,8c2f1377-5d6e-4386-84ef-733d59905378,542f6c8a-8ca5-42ab-91f1-64fe87bce26e,transfer,4466.61,AUD,Foley-Vincent,groceries,completed,False,debit_card,"West Joshua, Guatemala",False,36.87
e4047d7f-7f5d-4d70-80ca-060885ca0d06,2024-06-28 15:44:39,b7e773bd-924f-42ca-88d8-7e34ba19afd2,af760ffb-8e28-475b-9879-283fd0110275,withdrawal,3419.18,AUD,"Mack, Freeman and Martinez",utilities,pending,False,credit_card,"Martinezport, Jamaica",True,16.97
67d0466c-49e9-45fa-a945-37250224966f,2024-09-04 04:06:51,c8908d67-7696-4386-8bcf-bfff5391d567,90b69b94-f5eb-4821-97eb-ff941879e84b,transfer,4798.68,AUD,"Molina, Martinez and Johnson",groceries,completed,False,wire_transfer,"Nicolemouth, Azerbaijan",True,1.24
0c951a1f-adfb-4af2-af4e-67f3b9442fef,2024-06-17 23:29:50,ef8daade-8153-499f-b840-90cbc8217b88,73add4ed-d29a-4b56-b0e9-11a9e18375e7,withdrawal,4448.01,AUD,Frank-Pearson,groceries,failed,True,wire_transfer,"South Jeffrey, Armenia",True,29.73
49199831-7ca8-4525-bcb2-4bb230f39187,2024-06-11 04:28:02,26b003be-2ac6-4620-b0b4-2406b36cd137,9e77cf77-8372-44bb-b424-0c6484f7ab63,debit,4330.49,AUD,"Leonard, Williams and Sanchez",groceries,pending,False,wire_transfer,"West Ashleyfurt, Lao People's Democratic Republic",False,3.6
5b86e9f4-875a-446a-a55b-85c7a653753b,2024-01-28 01:50:50,33a93c6c-6495-496c-9627-983d3a42fe48,4070a385-d8d5-44f6-abaf-7b7757de8181,withdrawal,1948.82,AUD,Adkins-Boyle,utilities,pending,True,wire_transfer,"Robinmouth, Bolivia",False,10.43
2d4ecda9-9b21-452b-b812-9a8a1d3b952a,2024-03-03 14:26:52,4f782498-2c0c-4385-b1c7-7ec70e4e884c,89341847-a88b-4a2d-ad98-a26cb93c6c1b,credit,2930.54,AUD,Holland Ltd,groceries,completed,False,debit_card,"Beckerview, Iraq",True,38.84
9cf04295-5ebd-40aa-b80a-830b0ddd156a,2024-07-24 03:47:06,97c93683-dade-4a0a-a4be-5f13a65b85fa,e06b0fbc-eeb4-4003-8866-41a9164c7960,credit,2792.15,AUD,"Harmon, Rodgers and Moss",retail,failed,False,wire_transfer,"Port Stacey, Haiti",True,36.22
82c7e2ea-60d4-4b60-a2d6-c7e87ec09410,2024-03-22 06:04:39,29e71463-c5ef-4823-a3d1-b7e48d282bee,674949f4-df9a-4de1-9467-ec8476a03b3b,credit,4485.7,AUD,"Freeman, Johnson and Wilson",retail,pending,False,credit_card,"East Andreafurt, Sierra Leone",True,43.81
9faef7eb-4ff8-4d4e-8c44-894047b331c2,2024-03-13 12:27:35,358992b3-9cb1-4f80-b004-8a1d6b984bb4,68ad3f1a-5b45-4a07-b29a-996aace34369,withdrawal,1828.91,AUD,Smith-Parker,retail,completed,True,credit_card,"Hansonside, Israel",False,36.82
cacad6f6-dfb5-413f-bdc1-b63b9343a979,2024-01-22 14:56:25,dad3a266-88a1-4b6f-9683-5df0e2c5a216,e3158d9d-a5c0-4bd5-9452-faedb0220124,withdrawal,1791.16,AUD,Baldwin-Smith,dining,pending,True,credit_card,"Port Lauraborough, Portugal",False,26.52
f68fc25b-a904-4a26-aaa0-b9b60d8427e8,2024-07-21 18:55:01,a311c56a-3ef4-4723-8f09-1c11340fe5e2,a82a5c7c-f164-4124-a455-36120cfbd12f,deposit,616.36,AUD,Huang LLC,utilities,failed,False,debit_card,"Benjaminbury, Holy See (Vatican City State)",True,35.09
93f573ca-65c5-43f9-9399-f68a8f76cd91,2024-01-03 22:55:46,2b7e4a1d-ec18-4ec2-8e66-ef35c93c3760,6b93db1e-ba16-4701-b647-8192a7be8137,withdrawal,1092.84,AUD,"Daniels, Graham and Michael",dining,pending,True,debit_card,"New Justinview, Cameroon",False,6.05
b365e38c-3d9e-44f7-b49f-66ca71f361ff,2024-01-01 19:53:30,a7bce179-c06f-46e5-8082-05107dbf9467,7e6405ab-3df8-428f-bb84-89736d2def09,deposit,1821.16,AUD,"Ramos, Shelton and Martin",groceries,failed,True,wire_transfer,"Ramseyton, Malaysia",True,8.1
ea032fe3-f05a-4f11-998f-e23bbad223ec,2024-06-01 16:37:58,b22fdb4d-965c-4f2b-8efd-50905948b42c,9b6e16ad-4e92-48ec-925f-999b15dabfb6,deposit,1313.35,AUD,"Harris, Lewis and Flores",utilities,pending,True,debit_card,"East Cameron, Reunion",False,3.57
aeae1c63-c70c-4d32-ac17-2be41c7a5340,2024-09-02 11:43:37,fce06c46-4df9-464e-a7af-3511de7ed22a,f8f1e482-c8ab-44ff-9320-5d546cdddc82,credit,3456.01,AUD,Porter-Collins,utilities,completed,False,wire_transfer,"Martinezshire, Israel",True,39.72
283d77a1-348a-42ff-934f-ed321cd4953b,2024-08-31 02:06:34,1be4c1ae-3ee3-4520-913c-01c7552c3084,363b2ecf-c52e-4d13-b805-ede793e9a4a7,withdrawal,1331.66,AUD,Morales-Hardy,retail,pending,True,credit_card,"Port Danielfort, Suriname",False,5.34
a95d31e1-27c1-41fe-926b-b71ef6394f06,2024-05-31 02:37:57,07fed164-299e-41de-9051-c84fbdfd150f,30a9c239-9a03-47df-8b0c-33617ba48848,debit,3069.11,AUD,Gonzales Ltd,retail,completed,True,wire_transfer,"Jenniferhaven, Botswana",True,42.6
c101c1f7-1a89-4c7d-9724-399ae3d90d0b,2024-04-16 11:15:51,9c441c20-d3b1-4784-a3a1-7f4d4ca76503,adeb8f6b-3e56-40e8-8d8f-7897161f733f,debit,162.98,AUD,Black Group,utilities,completed,True,credit_card,"South Kyle, Venezuela",True,35.2
f95703e5-31d4-4632-b8ee-dcc9312139d9,2024-06-01 03:31:20,702d7f95-5d6a-4817-8669-97aa9a385aec,880d9dcf-71c0-4fdb-b6b4-68825bb609e3,debit,3663.15,AUD,Skinner-Martinez,retail,completed,False,wire_transfer,"South Jeffrey, Turkey",False,27.19
52b0e364-f2c4-4425-9ae3-98a03d563cf9,2024-02-06 19:31:03,80a342c0-bf78-4b40-a64c-90aad058a2f2,85508dba-42dd-4216-9a21-12c0a58e362e,withdrawal,270.82,AUD,"Hernandez, Diaz and Reed",groceries,failed,True,credit_card,"Wrightshire, Nauru",False,48.61
9ace1732-d6ac-4573-941e-60c87e0c649d,2024-06-16 10:26:36,537c74cc-6eb0-4c54-a816-b9f593aafc54,0542cbff-084d-4d60-8b62-c8f729e5de3b,debit,4899.36,AUD,"Martinez, Bryant and Curtis",groceries,completed,True,wire_transfer,"Lake Alexshire, Jersey",True,17.25
399e5b01-066c-4cac-a26b-e44faa9ea90b,2024-06-07 03:58:03,c226a7ab-0511-4765-b03d-a9b296b2d801,91d67a8a-d503-4aab-a0f2-8ff5f7ba6199,debit,420.53,AUD,Perez Inc,dining,pending,False,credit_card,"New Kevintown, Heard Island and McDonald Islands",False,14.36
e3be6fd5-c78a-4844-ae98-09a9cd7b762d,2024-06-26 09:42:50,285ba065-1438-4019-a57c-0dfce3dcfe83,db7ce2d4-7598-4445-b21c-d3630e47c7e4,debit,3645.76,AUD,"Gardner, Miller and Palmer",dining,pending,True,wire_transfer,"Port Haley, Cuba",False,21.57
a38f05c3-411b-4d78-b344-fb67fe336198,2024-01-21 05:17:04,5f7c202e-5ff9-4a64-8a39-a0e1e443b82c,f8e09c15-3b43-4f7b-ae22-26662e5fa91d,withdrawal,1168.5,AUD,"Lutz, Glover and Sloan",retail,failed,True,credit_card,"Ryanfurt, Lao People's Democratic Republic",True,37.51
e17f1781-89fc-44d0-b549-d18f94126478,2024-06-10 22:41:19,bd03bf07-3b6f-4735-b152-c18f290fdc49,c7ef33fe-764f-49c2-ab32-6fb1e98a2983,deposit,50.45,AUD,Thomas PLC,dining,pending,False,wire_transfer,"Lake Julietown, United Arab Emirates",True,3.14
f87c44aa-c717-4102-8013-55a39f20ee0a,2024-08-24 06:00:58,375328de-7ea5-4b84-83da-da185d2bc453,2e920b27-e345-426b-b626-8cb518630141,withdrawal,1374.49,AUD,Pineda-Dunn,dining,failed,False,credit_card,"Port Denise, Hong Kong",True,3.34
cf6e0c30-19e9-4f69-b63c-00757f3c452e,2024-03-03 12:16:28,a5121e26-2dd9-40bb-a575-c32737b6cc40,25d17a31-c495-484a-aade-357215a02a84,credit,3455.5,AUD,Rose-Johnson,utilities,pending,False,credit_card,"West Lauramouth, Saint Vincent and the Grenadines",False,29.09
e27e8a59-44f1-4b4a-a29d-1b9f7c767bfe,2024-06-26 07:24:28,a941b640-f1ef-4af7-8a7f-9a2adec90c3a,d4b55c12-1385-4530-bc9d-f4781cb5734c,withdrawal,55.45,AUD,Collins Group,dining,failed,False,credit_card,"East Ryanshire, Gambia",False,12.67
23d94861-d4be-46ee-8a46-fd52077bc066,2024-07-05 08:11:34,923187ed-29cc-4597-ae2c-1c8fa7b732bd,2c7a5a91-5719-4e95-9af2-c70f96b12ead,credit,3836.48,AUD,"Nunez, Taylor and Anderson",retail,completed,True,credit_card,"East Shannonside, Costa Rica",True,12.24
1da57068-73d7-4cd0-8afd-7cc49a36241d,2024-08-06 04:03:16,7a4909a7-8152-47ea-b440-3681e054a346,cdad8d40-2cd9-47c6-adbc-48679666c9be,deposit,3442.04,AUD,Lewis Ltd,dining,pending,False,wire_transfer,"Jasonshire, Cape Verde",True,35.59
fef2d10e-ac1f-4ee4-8069-fa8e034b4a67,2024-07-13 04:28:44,9aa6a227-c577-4a83-ad17-33bf189a0732,9b030fd9-9514-4df1-b07f-91ada264e00d,transfer,1618.16,AUD,Garrett PLC,retail,failed,False,debit_card,"Lake Meaganview, Slovakia (Slovak Republic)",True,5.15
50acfa81-b729-49a3-9536-21940c9d22dc,2024-02-22 00:33:21,12ef71a2-fca0-4ff2-a0ef-21ef6fbdbba2,bb6a95f0-8656-49ff-b40c-fe19c327c4a0,deposit,1846.0,AUD,Lynch-Gonzalez,retail,completed,False,debit_card,"Davisburgh, Sudan",False,9.05
bb9a9269-8f00-44c4-854a-699d710af029,2024-08-08 21:46:36,ea626854-8ac3-43db-86eb-705ff025de06,19c12231-a82a-485f-855c-5e787b2589c8,credit,2956.95,AUD,"Porter, Jones and Gomez",utilities,completed,True,wire_transfer,"Lake Karen, New Caledonia",True,38.02
20f047d1-233f-476d-8c37-fe0500104520,2024-07-14 22:29:23,62af96f9-d821-4da3-838c-81de51116663,90ee2cfc-b41c-4f48-aff3-3650983c3e31,transfer,4722.69,AUD,Perez-Watson,groceries,completed,True,credit_card,"West Jeffrey, Macao",True,8.67
5857d218-02c0-4286-98b2-fc3d8c98997b,2024-02-15 03:40:51,219d6a49-83bf-465d-ad65-f7546b8c8af6,369b5bc0-cb0b-4130-8b2f-a91f429b4ee8,withdrawal,1766.2,AUD,Price-Brooks,groceries,completed,False,wire_transfer,"New James, Norfolk Island",True,25.1
b9dbb491-2c97-448c-9bff-39f213b09525,2024-02-12 03:15:32,bfd3ee1d-b017-4a69-88af-7f6e29fd3ab5,b0ac1f90-6144-4d87-b402-0622b5b0718c,credit,1991.27,AUD,Henderson LLC,retail,pending,False,debit_card,"South Mark, Sri Lanka",False,4.58
d37777f5-665a-4434-accd-8b696f9f4f7c,2024-05-07 16:49:37,574063c0-5209-48af-99e6-cf07700b9975,889e6979-69a9-4a1d-95e9-cfbcf5772384,withdrawal,4567.22,AUD,Murphy Group,retail,completed,True,wire_transfer,"Jenkinsfort, Albania",True,3.83
d22a141c-b717-4a60-8d91-e25f6955cc0f,2024-06-15 09:14:53,8347b551-f581-4ef6-8b10-74f11d09729b,c0a84f23-78a0-4eaa-9257-87ecbc9c75e2,credit,723.86,AUD,"Calderon, Caldwell and Cochran",dining,failed,False,credit_card,"South Pamelaville, Guinea-Bissau",True,39.08
c3792866-69ea-4b77-94d5-205f73ba142f,2024-06-01 21:26:19,1fb8e76e-e46a-49fb-a3fa-042edbfe7c27,ea83713c-2ae9-4819-ad92-6af055ff7720,credit,1222.03,AUD,"Delgado, Davis and Sanchez",groceries,completed,True,wire_transfer,"Port William, Faroe Islands",True,48.58
85bf388a-9362-466c-8604-44f27a7ef89a,2024-06-29 00:40:06,a3b0bd42-8e6f-427b-a3e0-354d507710e2,fcf4ee48-d374-44cf-9206-f89c7fc10d27,transfer,2636.85,AUD,"Burton, Miller and Zuniga",dining,pending,False,debit_card,"South Tiffanyland, Ireland",True,27.36
3a3d3886-5714-4cdb-a729-c4cb756cb2b2,2024-08-05 08:28:53,645e15c1-f399-4b2f-8f64-d87aa66782a5,9575410f-2567-48bf-b7b6-2c29b15cf326,withdrawal,2933.83,AUD,"Blake, Ramirez and Wiley",retail,failed,True,wire_transfer,"Mollymouth, Vanuatu",True,44.32
11762266-4caa-4487-ba36-2b359df6c59b,2024-08-29 08:57:25,e286d70a-51c6-4b81-b051-cccc48198a1c,b32dda00-0e5a-4846-8d82-c4ddc23e7a11,debit,2214.91,AUD,Turner-Oliver,retail,failed,False,debit_card,"New Kimberly, Malaysia",False,12.67
f0a4ebd1-472e-4ddb-8a14-4c6e51966868,2024-09-15 06:26:01,05593a71-2bba-4f60-a547-b2e8b691327f,f3845314-57e7-49da-aa0f-5c941d234ff4,debit,1702.24,AUD,Nelson LLC,groceries,completed,True,debit_card,"Amyberg, Grenada",False,14.25
4eb06fd4-9309-4271-a56d-a5171bd33a56,2024-03-07 15:02:34,cb121394-96c6-41b9-939b-0e1acaf893ec,c0e5adf2-db99-4446-8be3-eff302d23260,transfer,1245.27,AUD,"Maldonado, Green and Barr",groceries,pending,False,wire_transfer,"East David, Latvia",False,10.1
c875f763-dace-48b2-90e5-e69cec44dce1,2024-06-26 19:33:28,dfd8e9ed-02f4-4c03-8b29-894cad775d24,102958a5-3b31-43dc-a4e4-62c088a70f9b,debit,1639.48,AUD,Ortiz-Murphy,utilities,failed,False,credit_card,"North Christopher, Benin",False,4.12
2bf4d814-aa85-4e61-b4f4-df959c3ea6c0,2024-08-07 17:33:06,be671d75-d997-42f9-a361-ff0fa8795827,5b0f8013-4814-4442-9a73-b055dcb7f5c9,debit,1020.56,AUD,Chapman-Cain,utilities,pending,False,wire_transfer,"Lisaville, Armenia",True,40.79
0ca8688c-af27-4290-8ce4-97045149d28e,2024-04-12 00:34:33,a892774e-ca86-4f8a-b348-6368fd2e86bd,cb3e42e1-f34b-4a55-ae1f-527e1437e2a9,transfer,4795.84,AUD,Lee and Sons,retail,failed,True,credit_card,"East Erinhaven, Maldives",True,16.23
2de8de97-9f2f-4e82-b212-cd7aacdffc64,2024-02-12 00:21:35,a9a9b3c4-cd64-45ea-bca5-27a25f031b18,e9215187-58cd-4958-8b7b-603546a20df7,deposit,699.77,AUD,Mcbride-James,retail,pending,False,debit_card,"Lake Janetville, United Arab Emirates",False,1.46
1bd65003-7b00-417c-814b-fc1041204a24,2024-08-21 05:21:20,5f78c8ff-9969-4ab7-b4a8-1536fde8150b,b699811e-a703-4718-8285-28956ca13238,debit,2404.09,AUD,Rivera-Martinez,groceries,pending,False,credit_card,"Michellehaven, Saint Kitts and Nevis",False,47.62
4cd578e9-a6d8-498f-8d41-4f1170114a2e,2024-02-06 08:13:17,20d3e060-b7d7-4e0c-9601-87af55d76057,b16511fc-62e4-4a8f-8985-6910fea59500,credit,3402.89,AUD,"Garcia, Bryan and Allen",dining,pending,False,wire_transfer,"Younghaven, Georgia",True,32.36
bfc4d24e-2a04-4ae4-9674-d9e1385557eb,2024-08-06 01:19:13,29692b91-4565-457a-95fa-d3d0adc9de9a,88e00741-2331-4731-81d3-bf24b8dd6236,deposit,1457.07,AUD,Holloway Ltd,groceries,failed,False,wire_transfer,"Tiffanyview, Sudan",False,1.35
ee9e561a-ac66-42ea-a56b-2770b144f8f2,2024-03-14 13:15:16,5e4b0315-4a67-455a-9cad-4a313d459b3a,92a4a9b7-2276-4d94-b777-6ca91b20f013,debit,882.62,AUD,"Leonard, Washington and Reynolds",retail,pending,True,debit_card,"Port Sonya, Burkina Faso",False,42.47
c3e57993-4136-4fad-9185-1d3e53e5c99b,2024-03-06 08:32:59,e5ae4462-acb1-4552-8120-6304ccbe0bbc,9236e336-156e-485b-937f-f6ab0b87938f,debit,2170.38,AUD,Barrett LLC,retail,completed,False,debit_card,"Jacquelineton, Gabon",False,43.67
6476f200-2964-4dcb-b419-91a816eecf7b,2024-06-15 08:38:44,8cbf601b-64cd-4b31-915a-1565fbad3683,6f43dce3-766d-4318-b9e8-9001aaef01ae,debit,1855.02,AUD,"Harrison, Leach and Martin",utilities,completed,False,wire_transfer,"Tinamouth, French Southern Territories",False,39.16
392b871d-4584-4e9a-b6c8-095303b8d3aa,2024-07-25 02:44:30,74fec21b-0ed3-441b-8108-ed1824b6cf74,797db7f6-f318-44a7-802f-a2d6645fdfab,credit,4963.39,AUD,Butler-Hall,groceries,completed,True,credit_card,"West Kevin, Libyan Arab Jamahiriya",False,38.49
3695326f-75a8-4228-9f3a-e4e12b615655,2024-02-08 00:07:00,e2ca79ae-71c4-43ac-8fce-ffe5a1d2bd4b,04e6fdb4-762a-4f0e-bf86-0290b87c73ba,credit,2969.13,AUD,Morse Ltd,retail,failed,True,debit_card,"Butlerstad, Solomon Islands",True,5.99
72502cb7-4156-44e7-9437-2da798e089e9,2024-03-01 15:50:38,8435dc06-2d64-4891-9dd8-b8370d94e442,f9a6a66c-e338-4ac6-8232-d8d141f75881,deposit,1085.11,AUD,"Tapia, Baldwin and Hanna",utilities,failed,True,credit_card,"New Jason, Mayotte",False,47.9
185edfd6-7584-49d0-83cc-c878b3b64306,2024-05-24 17:37:24,f6d5d5d8-f40d-4418-91d3-df02cb50387f,1b17a5d4-f6f2-473e-98bc-b8936e0e9841,deposit,2173.88,AUD,Moore-Griffith,dining,completed,False,credit_card,"Hartport, Guinea",True,25.87
df6bdeb3-9307-44e1-99bb-fb4f91cc1dc6,2024-09-12 07:34:13,b0f1a32a-c32a-4acc-b485-e6ba79acdf2c,f5409fd9-a917-4a36-950c-3a280d132104,transfer,1945.98,AUD,White Group,utilities,completed,False,credit_card,"Port Daniellefort, Togo",True,27.5
1404c53a-f789-49bb-be93-181f9f833e3e,2024-01-11 16:26:30,f369ee9c-876a-4073-b6c7-386aba502b5f,c6c847d3-8300-473c-a422-3054e70cc61e,transfer,4032.65,AUD,Pacheco and Sons,utilities,pending,False,debit_card,"North Chelseaport, Saudi Arabia",True,40.7
3c6bdd60-44de-43ac-947b-56f6725b96a1,2024-02-23 23:55:20,97400173-1fc5-4a7a-aa48-bb944546ec8d,6be7ae99-6de2-4e34-9964-f9e28e2d7bfe,withdrawal,4344.21,AUD,Good Ltd,groceries,pending,False,credit_card,"North Meghan, Reunion",True,9.46
d5e7d25d-d27d-454e-b173-a2810871d29e,2024-07-22 07:26:39,13f6233c-3993-4c2e-bf18-c33c9b8552ab,69d5f274-d74f-4530-883b-e5af920fcc95,deposit,2094.11,AUD,Sutton-Fleming,groceries,completed,False,wire_transfer,"Brianchester, North Macedonia",True,26.97
1dbefe80-df07-4d34-9873-a39a40b2427c,2024-06-04 15:35:17,ea7fe2fa-376d-4fde-bf69-6033eac537d8,a9616a2c-7eff-432e-94aa-f8a981aa88a0,credit,4351.23,AUD,"Salas, Crawford and Woods",utilities,pending,False,debit_card,"Danielshire, Austria",True,28.11
b7c81ea9-6bf8-444e-826e-154678525b39,2024-02-03 01:19:51,bf7870b7-65d7-4b38-a38f-e5ff84dc811b,743aa520-b791-4164-98ba-651cde3936c1,deposit,863.18,AUD,Clark-Hawkins,retail,failed,True,wire_transfer,"Joelstad, Tonga",True,44.84
4b1c3eb8-b685-4e7b-94fb-790f222a71dd,2024-02-24 13:29:32,ae2303c2-c9c3-4586-9027-3fc9ae403cf7,8263dfbb-a384-4a54-9e66-b8be8d057318,credit,2439.97,AUD,"Newman, Gonzalez and Burke",retail,pending,False,wire_transfer,"Jacobberg, China",True,18.94
e31f383f-3b67-4a03-8172-e2e0751502ee,2024-07-17 13:45:50,bd93b5e7-0786-4915-8166-a3ac180fdadf,ecfe92f1-415c-4582-ac25-1d99d1b763f3,credit,4179.88,AUD,Day-Allen,utilities,pending,False,wire_transfer,"Samanthashire, Sierra Leone",False,32.9
d8263c0e-ef48-41ff-bf8f-a785e5733f72,2024-08-23 03:14:10,23ff7b1a-522b-44ad-8542-9fa410ba1a32,64806d47-ccc7-4d1b-b3fc-e741ea7e27d4,transfer,3543.37,AUD,Merritt PLC,retail,completed,True,wire_transfer,"East Mary, Guinea",True,27.75
d6b0bd3c-ed5a-4ac9-b15e-d68faf1f32a2,2024-07-23 13:45:24,53348951-941d-49dc-88b5-147d484b4fdf,cbc41aee-1477-4a30-8c5d-c85a849f90af,deposit,3232.88,AUD,"Rollins, Hudson and Griffith",retail,completed,False,wire_transfer,"North Robin, Israel",False,3.96
35f2d744-3cf2-43a8-9a27-33e87b9151aa,2024-08-25 02:18:38,e326e788-df54-4538-96b2-7c432529e81f,a7434130-2b13-4c1c-b360-b09aec0417c6,credit,2577.71,AUD,"Maddox, Flores and Peterson",retail,failed,True,wire_transfer,"West Garrett, Panama",False,25.93
3c7a26d6-a34e-4402-8744-5c8fc3b60bc0,2024-08-25 00:27:59,641d8a66-4d89-4454-9a85-f6d022ba799e,e9174461-2949-43d3-8a15-328eb1bd1bd0,debit,3691.02,AUD,Gomez-Johnson,groceries,failed,False,wire_transfer,"West Robert, British Virgin Islands",False,40.58
f284f4db-f757-4e57-b428-fbd709ec98cc,2024-04-12 13:24:35,56d85b83-9442-4191-bd36-e57e02e2e038,a88dc048-7ece-460b-8bc8-fc0fb8fe9e22,deposit,1742.08,AUD,Krueger Inc,groceries,failed,False,wire_transfer,"Karenborough, Kuwait",False,44.39
88824b22-bd59-4d17-a368-f331f836bdcb,2024-08-28 17:09:09,b3c54b02-0c70-4f80-96a9-73e672baa746,2276f3cd-a551-40f4-9a40-c6b35468163c,debit,662.78,AUD,West-Watts,utilities,pending,False,debit_card,"Nelsonland, United States Virgin Islands",True,44.91
5bdd2c38-8c82-4a27-9137-4a709b86fb70,2024-02-05 12:57:20,c22df7ca-175c-454d-a388-d3887d9adf48,b2b82789-d108-4fa3-bf29-765cf4620013,debit,4461.45,AUD,Baker-Rojas,retail,completed,False,wire_transfer,"North Jeffrey, Iraq",True,49.54
cc36dff3-5956-4189-b162-08d9fefb7e25,2024-02-10 00:01:16,a16d309b-a25b-4b0e-8682-547d600f6091,dcc8e91b-ad78-4d57-8e8e-97da03915235,transfer,160.42,AUD,Shepherd-Rogers,retail,pending,False,credit_card,"West Lauren, Zimbabwe",True,33.31
499ca0b6-5c5e-42a1-bace-951b4d7d877b,2024-06-28 09:07:48,80811e7b-7631-4f81-aec0-85a619f9e9dd,2b0559cb-48fe-4a41-86e0-fc5bff6875cd,withdrawal,350.06,AUD,Russell PLC,groceries,failed,False,credit_card,"South Jenniferhaven, Georgia",False,8.2
5945ac86-b60f-46d4-9aaf-020928be496e,2024-03-01 00:31:12,9a250553-b74b-4c35-9f5d-1a2ae7a45297,a786aae3-7b5d-4c35-9352-2473882e8524,withdrawal,1144.26,AUD,"Henderson, Davis and Ware",retail,pending,False,debit_card,"Alvarezberg, Angola",True,38.07
7f2dff50-57b5-42e8-bcae-e59f5ad2ba2f,2024-02-09 20:55:35,6a38e6b5-51af-4e9e-9779-db6a304c5dc5,59efefd0-7265-4ed0-b575-aebdebb5974a,transfer,1150.69,AUD,"Curry, Roman and Singleton",groceries,pending,False,wire_transfer,"Lake Kenneth, Mozambique",True,36.86
dc48a986-86c8-4813-8e85-87414d52bc3a,2024-02-05 18:13:11,eda46cdb-1546-42b9-8f50-f9104c24c33c,dcc4c4f2-4b0a-4328-b0b1-71720041bab4,transfer,988.87,AUD,"Allison, Thompson and Moyer",dining,pending,True,wire_transfer,"Matthewbury, Chile",True,5.21
e1fc8b45-aeca-4d35-8b13-26d24d63f0e9,2024-02-25 14:55:33,b02a9e06-e457-43b4-8fbf-0a6632895734,1b8a4e4f-963e-4513-ae7c-3447f2869dcf,transfer,1276.86,AUD,Payne-Brown,retail,pending,False,credit_card,"South Brandon, Sao Tome and Principe",True,26.7
56fed35d-1ccf-4d1b-9f05-65bbea11439b,2024-07-11 23:21:53,a71eb8c9-6eb8-4582-99a9-a8aead39c1ae,0ae1af50-dfbe-406f-a6d4-bcf82f44c390,deposit,29.2,AUD,Martinez-Hernandez,dining,pending,False,debit_card,"North Jamesview, Bolivia",False,31.52
2e177243-fc46-4e3f-b633-7fc304512a98,2024-02-28 20:01:21,a3a9aa1d-8668-4f8f-babb-a109509e62cf,f14fe2a7-8e1b-40d8-9151-486a17c78e7a,deposit,2910.3,AUD,Hart Inc,groceries,completed,False,debit_card,"Julietown, Cyprus",True,21.84
004d0c48-6a92-43d0-8b9e-57af51fc629d,2024-06-21 14:54:36,b4380a0c-d030-4a23-9f32-84deafcfae04,05e8fbc4-1774-4d9c-bf64-922faa24f108,transfer,3043.56,AUD,"Thompson, Jones and White",dining,completed,False,debit_card,"West Edward, Senegal",True,21.06
c95047ce-4b85-444a-8d27-786a0037e84d,2024-04-01 19:58:46,64680747-76cc-4533-8d91-7ce301fc8724,3bf6c4fb-1987-47eb-a39c-685398accf43,withdrawal,2064.51,AUD,Miller-Coleman,groceries,pending,True,credit_card,"Wellsstad, El Salvador",True,13.62
fb651857-a7f2-4070-b3e5-9f8f5de40d4c,2024-03-30 17:27:22,d1580492-aafd-48ad-a788-b48199454647,9ac56a93-91d3-4522-af55-65416665acf3,credit,1562.2,AUD,Reed-Wilson,dining,pending,False,wire_transfer,"Susanshire, Holy See (Vatican City State)",True,10.9
5f43f878-80fb-494c-81fb-b2d9867ef556,2024-02-29 09:09:10,a1cd5eba-bbff-4848-90b7-058f61d9e01a,5eed00e9-4265-4e37-83f6-37c23e10f6d8,withdrawal,4189.93,AUD,Ford and Sons,utilities,pending,True,credit_card,"New Heatherville, United States of America",False,30.1
218b2754-3489-4cea-a6ff-513b2c70286e,2024-06-27 10:29:44,e0c896eb-e540-41dd-93a6-be2d5a33f6cb,1e14baaf-ea96-4752-b897-75fa8bd84f65,transfer,4244.75,AUD,"Hernandez, Welch and Mitchell",dining,completed,False,wire_transfer,"East Jamesside, Netherlands Antilles",False,9.57
7e8b4a65-446e-43c2-815b-8e0c5870621a,2024-09-13 02:11:52,d50e9586-d63d-42ca-b6d2-cd0bc15607e2,e76f28b0-32e0-4f6d-ba16-8f857ed68715,credit,2066.18,AUD,Wilson Ltd,groceries,pending,False,wire_transfer,"South Robert, Mozambique",True,44.43
117ddb96-c400-478f-9e70-287e6ed52a32,2024-06-10 04:16:01,ee0b9a19-2284-48a6-9aa4-1eb8ab49eb87,c5ca3e30-da1f-4945-9f20-813df39a0aca,debit,3362.83,AUD,"Bradley, Hines and Reed",retail,failed,True,wire_transfer,"New Melanie, Gabon",True,42.02
32bb8f33-b552-4e42-a45f-e32176f66863,2024-04-15 21:26:20,a4ac1f77-542d-4e4b-b86b-15eecca0e43c,7b1ffc66-c191-448d-a336-9b0a3709ae61,withdrawal,3279.74,AUD,"Perry, Miller and Wagner",retail,completed,False,debit_card,"Ellischester, Heard Island and McDonald Islands",False,31.27
60214191-cdfc-4a04-9555-dc6d1b6a5fcc,2024-07-19 20:32:06,c6916305-83ee-4509-bd87-64f7840d1c47,7a675fe9-fc99-4db5-a0c5-81c8a07e6fed,debit,3167.73,AUD,"Smith, Wright and Lucas",utilities,completed,False,wire_transfer,"North Julie, Malawi",False,47.81
